ORDERDATE,SALESAMOUNT,PRODUCT_SALES_R,PRODUCT_SALES_M,COUNTRY_SALES_CANADA,COUNTRY_SALES_UNITED_STATES,COUNTRY_SALES_AUSTRALIA,COUNTRY_SALES_UNITED_KINGDOM,COUNTRY_SALES_GERMANY,COUNTRY_SALES_FRANCE,MIN_SALESAMOUNT_3,MIN_SALESAMOUNT_7,MIN_SALESAMOUNT_14,MIN_SALESAMOUNT_30,MAX_SALESAMOUNT_3,MAX_SALESAMOUNT_7,MAX_SALESAMOUNT_14,MAX_SALESAMOUNT_30,SUM_SALESAMOUNT_3,SUM_SALESAMOUNT_7,SUM_SALESAMOUNT_14,SUM_SALESAMOUNT_30,AVG_SALESAMOUNT_3,AVG_SALESAMOUNT_7,AVG_SALESAMOUNT_14,AVG_SALESAMOUNT_30,STDDEV_SALESAMOUNT_3,STDDEV_SALESAMOUNT_7,STDDEV_SALESAMOUNT_14,STDDEV_SALESAMOUNT_30,MIN_PRODUCT_SALES_R_3,MIN_PRODUCT_SALES_R_7,MIN_PRODUCT_SALES_R_14,MIN_PRODUCT_SALES_R_30,AVG_PRODUCT_SALES_R_3,AVG_PRODUCT_SALES_R_7,AVG_PRODUCT_SALES_R_14,AVG_PRODUCT_SALES_R_30,AVG_PRODUCT_SALES_M_3,AVG_PRODUCT_SALES_M_7,AVG_PRODUCT_SALES_M_14,AVG_PRODUCT_SALES_M_30,AVG_COUNTRY_SALES_AUSTRALIA_3,AVG_COUNTRY_SALES_AUSTRALIA_7,AVG_COUNTRY_SALES_AUSTRALIA_14,AVG_COUNTRY_SALES_AUSTRALIA_30,AVG_COUNTRY_SALES_UNITED_STATES_3,AVG_COUNTRY_SALES_UNITED_STATES_7,AVG_COUNTRY_SALES_UNITED_STATES_14,AVG_COUNTRY_SALES_UNITED_STATES_30,STDDEV_COUNTRY_SALES_UNITED_STATES_3,STDDEV_COUNTRY_SALES_UNITED_STATES_7,STDDEV_COUNTRY_SALES_UNITED_STATES_14,STDDEV_COUNTRY_SALES_UNITED_STATES_30,AVG_COUNTRY_SALES_UNITED_KINGDOM_3,AVG_COUNTRY_SALES_UNITED_KINGDOM_7,AVG_COUNTRY_SALES_UNITED_KINGDOM_14,AVG_COUNTRY_SALES_UNITED_KINGDOM_30,AVG_COUNTRY_SALES_GERMANY_3,AVG_COUNTRY_SALES_GERMANY_7,AVG_COUNTRY_SALES_GERMANY_14,AVG_COUNTRY_SALES_GERMANY_30,LAG_SUM_SALESAMOUNT_7_7,LAG_SUM_SALESAMOUNT_7_14,LAG_SUM_SALESAMOUNT_7_21,LAG_SUM_SALESAMOUNT_7_28,LAG_SUM_SALESAMOUNT_14_7,LAG_SUM_SALESAMOUNT_14_14,LAG_SUM_SALESAMOUNT_14_21,LAG_SUM_SALESAMOUNT_14_28,LAG_SUM_SALESAMOUNT_30_7,LAG_SUM_SALESAMOUNT_30_14,LAG_SUM_SALESAMOUNT_30_21,LAG_SUM_SALESAMOUNT_30_28,LAG_AVG_SALESAMOUNT_7_7,LAG_AVG_SALESAMOUNT_7_14,LAG_AVG_SALESAMOUNT_7_21,LAG_AVG_SALESAMOUNT_7_28,LAG_AVG_SALESAMOUNT_14_7,LAG_AVG_SALESAMOUNT_14_14,LAG_AVG_SALESAMOUNT_14_21,LAG_AVG_SALESAMOUNT_14_28,LAG_AVG_SALESAMOUNT_30_7,LAG_AVG_SALESAMOUNT_30_14,LAG_AVG_SALESAMOUNT_30_21,LAG_AVG_SALESAMOUNT_30_28,LAG_AVG_PRODUCT_SALES_R_7_7,LAG_AVG_PRODUCT_SALES_R_7_14,LAG_AVG_PRODUCT_SALES_R_7_21,LAG_AVG_PRODUCT_SALES_R_7_28,MOVING_AVERAGE_SUM_SALESAMOUNT,PRODUCT_SALES_R_AVG_7_RATE_OF_CHANGE_21,AVG_SALESAMOUNT_14_RATE_OF_CHANGE_28,AVG_SALESAMOUNT_7_RATE_OF_CHANGE_14,AVG_SALESAMOUNT_7_AVG_30_RATIO,COUNTRY_SALES_UNITED_STATES_AVG_3_RATIO,PRODUCT_SALES_M_AVG_3_RATIO
2013-03-31,37883.4900,11349.7700,23922.4700,2714.0600,11258.9700,12779.0500,4815.6900,4440.8000,1874.9200,22851.9900,22332.0700,22332.0700,22015.5400,37883.4900,38171.1600,57809.7900,57809.7900,114831.5200,235278.4300,499252.1600,1049907.3900,28707.8800000,29409.8037500,33283.4773333,33867.9803225,6912.952409817386,6283.024009062464,10036.581110308764,9051.893122495605,5402.8300,5371.8100,5371.8100,4099.4200,10012.8500000,11292.5350000,13330.6106666,12170.4235483,12156.0225000,11791.2562500,12803.8333333,14180.9858064,11273.6175000,11229.9312500,11803.1120000,10949.8119354,5792.7875000,7828.4662500,8590.8253333,9138.6980645,3918.8980028095907,3599.9682081411197,4389.565212901202,4435.873089610372,2833.9125000,2954.5950000,3607.9480000,4442.5625806,4078.3625000,3655.5450000,3882.6773333,3690.5961290,295270.2900,264653.4800,260513.0100,249370.3400,527832.3200,503150.9500,482007.2200,434410.1700,1037832.6100,965066.3700,919111.1200,878820.6000,36908.7862500,33081.6850000,32564.1262500,31171.2925000,35188.8213333,33543.3966666,32133.8146666,28960.6780000,33478.4712903,31131.1732258,29648.7458064,28349.0516129,16009.8275000,11666.3887500,9939.2712500,13136.3762500,261455.3406666667,64.441130952381,154.385690475000,-262.277232142857,0.868366033934,0.633874481804,0.857205744788
2013-04-01,31103.1300,6276.2700,11108.0900,333.6800,6500.8800,11469.2000,6380.7900,6267.3000,151.2800,23935.6900,22332.0700,22332.0700,22015.5400,37883.4900,38171.1600,57809.7900,57809.7900,123082.6600,235085.0000,498263.8400,1041239.4200,30770.6650000,29385.6250000,33217.5893333,33588.3683870,5709.412699122388,6275.093199485453,10048.20279693159,8997.179151534883,6276.2700,5371.8100,5371.8100,4099.4200,10231.2100000,9769.6012500,12814.1653333,11781.3564516,11738.9775000,12184.2937500,12746.7300000,13998.1335483,11901.4975000,11827.4062500,11649.3906666,10961.4716129,6913.9175000,7160.0325000,8454.1833333,8995.8103225,3015.8218939163166,3223.728723077185,4422.686152458976,4447.561377575719,3803.8500000,3189.3962500,3864.7080000,4487.0441935,5631.4450000,3731.6400000,4123.9493333,3716.4854838,291825.9600,300447.7300,271567.3800,257154.2000,534463.9000,533084.6100,491300.8700,449622.5500,1033033.9100,990343.2800,919062.7400,905609.3500,36478.2450000,37555.9662500,33945.9225000,32144.2750000,35630.9266666,35538.9740000,32753.3913333,29974.8366666,33323.6745161,31946.5574193,29647.1851612,29213.2048387,15729.7325000,13258.3950000,10259.8075000,13710.4837500,269624.0660000000,-23.343154761905,115.812595239286,-583.595803571429,0.874875035948,0.768570840440,0.838610194673
2013-04-02,34252.6900,11178.5600,8547.7600,321.2000,10928.9000,10756.6900,4895.7300,3432.4200,3917.7500,23935.6900,22332.0700,22332.0700,22015.5400,37883.4900,38171.1600,46671.4900,57809.7900,127175.0000,240690.5700,474706.7400,1035667.4800,31793.7500000,30086.3212500,31647.1160000,33408.6283870,5926.139331785352,6490.131991137309,7429.807797338848,8923.79934846442,6276.2700,5371.8100,5371.8100,4099.4200,8791.3900000,9694.1475000,11863.4260000,11726.8619354,12297.2600000,11867.8125000,11689.5866666,13669.6393548,10737.4550000,12028.1850000,11522.1966666,10911.5280645,8283.5300000,7404.3725000,7987.5486666,8909.1551612,3354.6256044751103,3447.2059691447425,3654.1462040338834,4380.217901406178,4812.1200000,3551.8287500,3765.2106666,4427.9922580,5239.4325000,3705.6050000,3533.1980000,3793.2458064,272187.3300,308188.7200,290130.0100,258025.6700,533704.5600,542335.3900,513413.1500,467782.4100,1054642.2800,1014166.2700,947900.4000,908710.8400,34023.4162500,38523.5900000,36266.2512500,32253.2087500,35580.3040000,36155.6926666,34227.5433333,31185.4940000,34020.7187096,32715.0409677,30577.4322580,29313.2529032,14384.1687500,13434.7162500,10627.1750000,13296.5575000,270336.9346666667,-44.429880952381,16.486500000000,-602.662053571429,0.900555416448,0.929777274065,0.899603835977
2013-04-03,40796.0400,11323.2200,19130.5000,6743.0200,15137.4200,10701.1800,4516.3900,711.8400,2986.1900,31103.1300,22332.0700,22332.0700,22015.5400,40796.0400,40796.0400,41473.8800,57809.7900,144035.3500,243315.4500,468831.2900,1048587.3900,36008.8375000,30414.4312500,31255.4193333,33825.3996774,4226.174388619689,7003.314537218252,6700.2037109825105,8958.434589300552,6276.2700,5371.8100,5371.8100,4099.4200,10031.9550000,9275.1575000,11337.5353333,11600.6200000,15677.2050000,12414.6825000,12227.4726666,14115.0554838,11426.5300000,10954.0737500,11447.5746666,10969.8283870,10956.5425000,7912.4512500,8517.5440000,9251.6535483,3531.991481892097,4267.153408961588,4081.3698955406767,4440.267045028221,5152.1500000,3828.7850000,3533.3200000,4330.3377419,3713.0900000,3359.2412500,3338.4546666,3708.9419354,247847.9100,275788.4700,291704.1800,258106.0800,500053.2900,531175.9500,518843.3600,474980.6700,1047337.5000,1015541.0300,961862.1600,899855.8400,30980.9887500,34473.5587500,36463.0225000,32263.2600000,33336.8860000,35411.7300000,34589.5573333,31665.3780000,33785.0806451,32759.3880645,31027.8116129,29027.6077419,12654.1975000,13451.5550000,10726.8637500,11935.2250000,258456.5826666667,-69.128869047619,-14.641380953571,-289.937678571429,0.899159552882,1.184279376957,1.110672573550
2013-04-04,44971.0700,8255.3300,20110.8100,1515.9000,21526.6900,13833.7900,3923.7800,64.5400,4106.3700,31103.1300,22851.9900,22332.0700,22015.5400,44971.0700,44971.0700,44971.0700,57809.7900,151122.9300,265954.4500,490219.2700,1056137.7500,37780.7325000,33244.3062500,32681.2846666,34068.9596774,6267.122989944562,7799.546962557573,7207.418169299964,9159.816689697265,6276.2700,5402.8300,5371.8100,4099.4200,9258.3450000,9635.5975000,11016.3313333,11544.3487096,14724.2900000,13440.1562500,13102.8220000,14196.1932258,11690.2150000,11481.9162500,11673.6366666,11088.6867741,13523.4725000,9658.1300000,9640.9100000,9330.6193548,6395.439228175941,6417.667517671153,5132.242697696314,4638.212782950588,4929.1725000,3881.5425000,3746.2986666,4335.6722580,2619.0250000,3348.6937500,3258.5026666,3685.4141935,247116.8100,280945.6500,292407.8700,268799.6300,486588.5800,541682.9300,525179.7900,472613.9600,1036318.4300,1040432.2400,984597.2200,894833.4400,30889.6012500,35118.2062500,36550.9837500,33599.9537500,32439.2386666,36112.1953333,35011.9860000,31507.5973333,33429.6267741,33562.3303225,31761.2006451,28865.5948387,11695.3775000,14165.6900000,10776.8887500,11127.0087500,267646.1206666667,-54.347202380952,41.917404760714,-133.850000000000,0.975794581484,1.449364933427,1.037199886322
2013-04-05,25428.9400,8042.4700,8296.0800,959.1500,11055.7800,1257.4000,4396.4000,5992.4800,1767.7300,25428.9400,23935.6900,22332.0700,22015.5400,44971.0700,44971.0700,44971.0700,57809.7900,145448.7400,268531.4000,474174.3300,1046824.1600,36362.1850000,33566.4250000,31611.6220000,33768.5212903,8519.737603340061,7349.248342681039,6996.837910807792,9288.820048414382,8042.4700,6276.2700,5371.8100,4099.4200,9699.8950000,9965.5525000,10405.2393333,11458.6780645,14021.2875000,12880.1325000,12676.5853333,13906.6603225,9137.2650000,10519.3812500,10869.4793333,10663.6490322,14662.1975000,10788.0575000,9317.6453333,9562.8912903,4976.305561186096,5627.078436569651,4854.728743440133,4534.003681548823,4433.0750000,4118.4625000,3841.4073333,4261.1925806,2550.3200000,4090.8825000,3540.0393333,3723.3345161,235803.2800,285996.2800,278599.9400,286240.4700,485078.3400,542376.4400,525229.6500,478147.5600,1035592.2900,1053384.8200,982098.1200,897941.7100,29475.4100000,35749.5350000,34824.9925000,35780.0587500,32338.5560000,36158.4293333,35015.3100000,31876.5040000,33406.2029032,33980.1554838,31680.5845161,28965.8616129,11661.5012500,14686.2387500,11337.2600000,10866.6062500,265819.9540000000,-65.319404761905,-9.460071428571,-155.936428571429,0.994015246076,1.533238960363,1.008242610004
2013-04-06,45482.0100,16351.1800,15624.2800,1760.7100,15427.8200,15967.4700,3076.3500,2565.7000,6683.9600,25428.9400,23935.6900,22332.0700,22015.5400,45482.0100,45482.0100,45482.0100,57809.7900,156678.0600,283853.0600,482935.1200,1061339.2700,39169.5150000,35481.6325000,32195.6746666,34236.7506451,9397.776659921572,8273.156413183113,7776.077230330826,9506.18337725747,8042.4700,6276.2700,5371.8100,4099.4200,10993.0500000,9892.2200000,10627.5660000,11713.5003225,15790.4175000,14043.8387500,12603.2206666,14058.6993548,10439.9600000,10588.7075000,11001.7193333,10712.4764516,15786.9275000,12035.2287500,9866.0666666,9873.9045161,4315.840915058347,5375.100468654217,5058.953522616633,4596.5663030025935,3978.2300000,4395.1750000,3605.8120000,4198.0274193,2333.6400000,3786.5362500,3226.5066666,3798.5861290,223017.7500,289399.3100,264414.7600,278322.1000,486794.2500,528388.4900,510884.1300,476554.4700,1034193.8200,1040613.2100,976796.0500,920537.5600,27877.2187500,36174.9137500,33051.8450000,34790.2625000,32452.9500000,35225.8993333,34058.9420000,31770.2980000,33361.0909677,33568.1680645,31509.5500000,29694.7600000,10829.5862500,14569.2125000,11298.8900000,9959.8075000,265779.0566666667,-66.984285714286,15.192023807143,-49.520089285714,1.036360981444,1.598853571478,1.123177692438
2013-04-07,39051.4200,4532.1100,13810.6500,2594.8500,10210.4200,8778.4000,9643.9600,6838.5900,985.2000,25428.9400,25428.9400,22332.0700,22015.5400,45482.0100,45482.0100,45482.0100,57809.7900,154933.4400,298968.7900,496363.7300,1064362.9800,38733.3600000,37371.0987500,33090.9153333,34334.2896774,9337.41678350424,6865.9590128368345,7738.217475017715,9540.622355485859,4532.1100,4532.1100,4532.1100,4532.1100,9295.2725000,9663.6137500,10419.9613333,11727.4580645,14460.4550000,15068.8300000,12730.5480000,13999.0716129,9959.2650000,10692.8975000,10840.2386666,10816.5600000,14555.1775000,12755.8600000,10227.7093333,9772.2225806,5179.645807301081,4532.603025039806,4859.818013518711,4551.463732422035,5260.1225000,5206.1362500,4031.3440000,4245.0412903,3865.3275000,3789.2087500,3674.4820000,3856.6429032,235278.4300,295270.2900,264653.4800,260513.0100,499252.1600,527832.3200,503150.9500,482007.2200,1049907.3900,1037832.6100,965066.3700,919111.1200,29409.8037500,36908.7862500,33081.6850000,32564.1262500,33283.4773333,35188.8213333,33543.3966666,32133.8146666,33867.9803225,33478.4712903,31131.1732258,29648.7458064,11292.5350000,16009.8275000,11666.3887500,9939.2712500,274105.9006666667,-95.370238095238,34.182166667857,33.022321428571,1.088448285989,1.489443919226,1.032958141787
2013-04-08,27693.9000,7691.2100,17826.0500,1203.4100,10599.5900,6618.1700,6571.1100,293.9100,2407.7100,25428.9400,25428.9400,22332.0700,22015.5400,45482.0100,45482.0100,45482.0100,57809.7900,137656.2700,288779.2000,492761.0700,1052446.1200,34414.0675000,36097.4000000,32850.7380000,33949.8748387,9485.033066395974,7656.9008554338,7852.9472258311125,9560.991695579098,4532.1100,4532.1100,4532.1100,4532.1100,9154.2425000,9206.2937500,9702.0593333,11741.9558064,13889.2650000,14306.7775000,13388.0320000,13764.2054838,8155.3600000,9922.7875000,10835.4900000,10858.9883870,11823.4025000,12673.4375000,10144.4586666,9530.2193548,2427.65314637237,4569.556154922801,4840.731163047386,4285.493515659494,5921.9550000,5425.5637500,4169.2593333,4268.3648387,3922.6700000,3270.8475000,3316.8400000,3858.8929032,235085.0000,291825.9600,300447.7300,271567.3800,498263.8400,534463.9000,533084.6100,491300.8700,1041239.4200,1033033.9100,990343.2800,919062.7400,29385.6250000,36478.2450000,37555.9662500,33945.9225000,33217.5893333,35630.9266666,35538.9740000,32753.3913333,33588.3683870,33323.6745161,31946.5574193,29647.1851612,9769.6012500,15729.7325000,13258.3950000,10259.8075000,275478.4480000000,-192.957202380952,3.476666667857,-27.203214285714,1.063255760780,1.240622283688,1.009085850712
2013-04-09,39658.4900,10474.6400,18291.1100,3510.8800,12541.2500,12283.4400,3343.9500,5433.7000,2545.2700,27693.9000,25428.9400,22332.0700,22015.5400,45482.0100,45482.0100,45482.0100,57809.7900,151885.8200,297334.5600,503772.4400,1060251.8800,37971.4550000,37166.8200000,33584.8293333,34201.6735483,7439.735315150668,7454.493094135529,7946.0441800670915,9606.597830618131,4532.1100,4532.1100,4532.1100,4532.1100,9762.2850000,9731.0900000,9614.8893333,11722.3325806,16388.0225000,15204.6550000,13868.7986666,13950.3790322,10911.8700000,10024.5675000,11044.3553333,11059.3341935,12194.7700000,13428.4837500,10382.2633333,9714.9848387,2384.3171522681287,3845.631155669425,4866.68180698493,4287.9334709522345,5658.8425000,5045.9587500,4259.1046666,4215.7383870,3782.9750000,3166.6475000,3436.3733333,3954.6403225,240690.5700,272187.3300,308188.7200,290130.0100,474706.7400,533704.5600,542335.3900,513413.1500,1035667.4800,1054642.2800,1014166.2700,947900.4000,30086.3212500,34023.4162500,38523.5900000,36266.2512500,31647.1160000,35580.3040000,36155.6926666,34227.5433333,33408.6283870,34020.7187096,32715.0409677,30577.4322580,9694.1475000,14384.1687500,13434.7162500,10627.1750000,278166.9680000000,-176.363154761905,-22.954071428571,224.528839285714,1.086695946253,1.255253631629,1.174736719495
2013-04-10,37216.3600,17509.4200,14574.6800,3831.0300,5445.4000,8841.3900,5629.1400,9705.6400,3763.7600,27693.9000,25428.9400,22332.0700,22219.7800,39658.4900,45482.0100,45482.0100,57809.7900,143620.1700,300298.2300,502817.6400,1075452.7000,35905.0425000,37537.2787500,33521.1760000,34692.0225806,5571.668638414499,7362.051869502216,7910.424692221742,9348.32325882204,4532.1100,4532.1100,4532.1100,4532.1100,10051.8450000,10522.4475000,9803.8413333,11877.3590322,16125.6225000,15958.0200000,13856.7413333,14179.1819354,9130.3500000,9785.1550000,10347.5100000,11205.8100000,9699.1650000,12743.0462500,10007.1040000,9548.6232258,3013.5311888270435,4739.578998832031,5024.006013701758,4351.914207310301,6297.0400000,5137.6350000,4480.9980000,4351.4403225,5567.9600000,3950.8000000,3851.2326666,4128.4774193,243315.4500,247847.9100,275788.4700,291704.1800,468831.2900,500053.2900,531175.9500,518843.3600,1048587.3900,1047337.5000,1015541.0300,961862.1600,30414.4312500,30980.9887500,34473.5587500,36463.0225000,31255.4193333,33336.8860000,35411.7300000,34589.5573333,33825.3996774,33785.0806451,32759.3880645,31027.8116129,9275.1575000,12654.1975000,13451.5550000,10726.8637500,270771.8533333333,-139.481309523810,-38.156476189286,468.306428571429,1.082014709946,1.015765809441,1.137274532019
2013-04-11,34319.7400,15392.6600,12019.6800,2187.9100,12158.8200,7482.1600,5074.2800,7272.7900,143.7800,27693.9000,25428.9400,22851.9900,22219.7800,39658.4900,45482.0100,45482.0100,57809.7900,138888.4900,293821.9300,514805.3100,1070841.9400,34722.1225000,36727.7412500,34320.3540000,34543.2883870,5168.71254076793,7308.3990538937705,7279.662436276836,9315.2608808668,7691.2100,4532.1100,4532.1100,4532.1100,12766.9825000,11031.1275000,10471.8980000,11799.6703225,15677.8800000,15069.1675000,13864.2520000,14019.5422580,8806.2900000,9382.7775000,10205.5840000,10779.4506451,10186.2650000,12370.7212500,10313.6080000,9723.0622580,3270.2480070121082,4640.5749492106115,5004.337178188822,4344.417974913486,5154.6200000,5207.3712500,4585.8353333,4389.4135483,5676.5100000,4770.9187500,4326.1573333,4175.3277419,265954.4500,247116.8100,280945.6500,292407.8700,490219.2700,486588.5800,541682.9300,525179.7900,1056137.7500,1036318.4300,1040432.2400,984597.2200,33244.3062500,30889.6012500,35118.2062500,36550.9837500,32681.2846666,32439.2386666,36112.1953333,35011.9860000,34068.9596774,33429.6267741,33562.3303225,31761.2006451,9635.5975000,11695.3775000,14165.6900000,10776.8887500,275238.4700000000,-149.264880952381,-24.701142857143,417.010000000000,1.063238127144,1.047639594369,1.118287581112
2013-04-12,37204.9100,14803.5200,9311.6600,2901.4700,16401.3500,12993.6900,2529.9000,1683.4800,695.0200,34319.7400,25428.9400,23935.6900,22219.7800,39658.4900,45482.0100,45482.0100,57809.7900,148399.5000,286055.7700,529158.2300,1052063.5100,37099.8750000,35756.9712500,35277.2153333,33937.5325806,2183.2897534760095,6531.51637511631,6573.607016580848,8444.437679711606,10474.6400,4532.1100,4532.1100,4532.1100,14545.0600000,11849.6512500,11098.6106666,11859.8264516,13549.2825000,13719.2737500,13633.2780000,13161.0332258,10400.1700000,9277.7650000,10474.6513333,10682.0822580,11636.7050000,11730.0537500,11272.6073333,9875.2970967,4550.637512455443,3377.977345343713,4667.735385197082,4495.413971386242,4144.3175000,5033.1362500,4587.7593333,4135.6796774,6023.9025000,4973.2862500,4434.7246666,4097.6912903,268531.4000,235803.2800,285996.2800,278599.9400,474174.3300,485078.3400,542376.4400,525229.6500,1046824.1600,1035592.2900,1053384.8200,982098.1200,33566.4250000,29475.4100000,35749.5350000,34824.9925000,31611.6220000,32338.5560000,36158.4293333,35015.3100000,33768.5212903,33406.2029032,33980.1554838,31680.5845161,9965.5525000,11661.5012500,14686.2387500,11337.2600000,270827.1193333333,-135.075595238095,9.353761903571,448.682946428571,1.053611401037,1.178365054342,1.029499908369
2013-04-13,37378.3400,7666.8100,15404.5900,3644.6600,10615.8100,10546.6700,5219.0100,7264.2500,87.9400,34319.7400,27693.9000,23935.6900,22219.7800,37378.3400,45482.0100,45482.0100,57809.7900,146119.3500,298005.1700,536376.2200,1053125.1500,36529.8375000,37250.6462500,35758.4146666,33971.7790322,1475.5251579550697,5024.753443651133,6435.012770370131,8456.552080055777,7666.8100,4532.1100,4532.1100,4532.1100,13843.1025000,11802.6937500,10480.5420000,11736.3116129,12827.6525000,14607.8375000,14239.2753333,13164.1109677,9965.9775000,10438.9237500,10150.2386666,10570.5506451,11155.3450000,11675.0575000,11616.9646666,9988.4200000,4524.824138567892,3394.0665445945097,4389.790817459898,4467.518559662996,4613.0825000,5135.9625000,4878.1833333,4193.6070967,6481.5400000,5132.2575000,4585.6433333,4092.5906451,283853.0600,223017.7500,289399.3100,264414.7600,482935.1200,486794.2500,528388.4900,510884.1300,1061339.2700,1034193.8200,1040613.2100,976796.0500,35481.6325000,27877.2187500,36174.9137500,33051.8450000,32195.6746666,32452.9500000,35225.8993333,34058.9420000,34236.7506451,33361.0909677,33568.1680645,31509.5500000,9892.2200000,10829.5862500,14569.2125000,11298.8900000,275846.9813333333,-131.738988095238,60.695452378571,669.530535714286,1.096517383287,1.116827786577,0.974441231275
2013-04-14,26819.8400,7298.7500,8432.7500,647.8000,10121.5600,7390.7600,6135.2200,106.4500,2418.0500,26819.8400,26819.8400,25428.9400,22219.7800,37378.3400,39658.4900,45482.0100,57809.7900,135722.8300,279343.0000,539260.3700,1048274.4000,33930.7075000,34917.8750000,35950.6913333,33815.3032258,4943.762223067064,4989.257408071867,6090.379971416124,8544.967190148982,7298.7500,4532.1100,4532.1100,4532.1100,11290.4350000,10671.1400000,10543.0613333,11686.2103225,11292.1700000,13708.8962500,14427.4106666,12945.4687096,9603.3200000,9366.8350000,10113.2973333,10613.5845161,12324.3850000,11011.7750000,11995.3773333,10046.3035483,2853.110693710755,3057.7394233228665,3950.047113231629,4456.888942841593,4739.6025000,5518.3212500,5076.7800000,4268.4203225,4081.7425000,4824.8512500,4138.2593333,3828.3035483,298968.7900,235278.4300,295270.2900,264653.4800,496363.7300,499252.1600,527832.3200,503150.9500,1064362.9800,1049907.3900,1037832.6100,965066.3700,37371.0987500,29409.8037500,36908.7862500,33081.6850000,33090.9153333,33283.4773333,35188.8213333,33543.3966666,34334.2896774,33867.9803225,33478.4712903,31131.1732258,9663.6137500,11292.5350000,16009.8275000,11666.3887500,276907.9673333333,-254.223214285714,85.974809525000,393.433660714286,1.032605704194,1.226758174362,0.872287458516
2013-04-15,36773.1100,16750.0600,15812.1400,799.9800,2313.1900,23033.4300,4886.1400,3282.6300,2457.7400,26819.8400,26819.8400,25428.9400,22332.0700,37378.3400,39658.4900,45482.0100,57809.7900,138176.2000,277064.6900,538149.9900,1062827.7300,34544.0500000,34633.0862500,35876.6660000,34284.7654838,5155.757440357333,4780.252413676014,6071.929913691598,8282.419435750175,7298.7500,7298.7500,4532.1100,4532.1100,11629.7850000,12198.3837500,10903.0806666,11949.6835483,12240.2850000,13959.0825000,13886.7220000,13215.8058064,13491.1375000,11148.7137500,10796.9226666,11115.1300000,9862.9775000,10024.6212500,11398.9920000,9922.3590322,5784.554950506133,4353.5834767577635,4677.511048810651,4619.170204630088,4692.5675000,4923.5937500,5081.4766666,4362.6451612,3084.2025000,4380.3562500,4061.0480000,3875.7038709,288779.2000,235085.0000,291825.9600,300447.7300,492761.0700,498263.8400,534463.9000,533084.6100,1052446.1200,1041239.4200,1033033.9100,990343.2800,36097.4000000,29385.6250000,36478.2450000,37555.9662500,32850.7380000,33217.5893333,35630.9266666,35538.9740000,33949.8748387,33588.3683870,33323.6745161,31946.5574193,9206.2937500,9769.6012500,15729.7325000,13258.3950000,275319.6600000000,-168.159464285714,12.060428571429,374.818660714286,1.010159636832,0.994015381624,0.926185295041
2013-04-16,45650.0900,19400.9500,15225.6200,2959.5600,16000.3600,19409.1000,3185.2700,1418.6700,2677.1300,26819.8400,26819.8400,25428.9400,22332.0700,45650.0900,45650.0900,45650.0900,57809.7900,146621.3800,295020.8800,552696.9500,1083052.2400,36655.3450000,36877.6100000,36846.4633333,34937.1690322,7706.6894445734615,5249.145003440356,6407.485733774505,8357.521648434762,7298.7500,7298.7500,4532.1100,4532.1100,12779.1425000,13662.1012500,11778.0593333,12351.8167741,13718.7750000,13634.0287500,14161.2240000,13405.9338709,15094.9900000,12747.5800000,11326.2493333,11561.6006451,9762.7300000,10699.7175000,12032.2906666,10188.6329032,5635.014897460343,4846.33364505508,4609.560041396059,4726.200156684856,4856.4100000,4500.3637500,4868.4420000,4307.3109677,3018.0000000,4520.9512500,3737.8060000,3889.5016129,297334.5600,240690.5700,272187.3300,308188.7200,503772.4400,474706.7400,533704.5600,542335.3900,1060251.8800,1035667.4800,1054642.2800,1014166.2700,37166.8200000,30086.3212500,34023.4162500,38523.5900000,33584.8293333,31647.1160000,35580.3040000,36155.6926666,34201.6735483,33408.6283870,34020.7187096,32715.0409677,9731.0900000,9694.1475000,14384.1687500,13434.7162500,282605.1820000000,-34.384166666667,24.670380953571,485.092053571429,1.055540875851,0.958198228629,1.023336019118
2013-04-17,39352.1200,10881.1000,18315.1100,1611.6600,6053.9400,14954.6300,9405.7000,7096.6300,229.5600,26819.8400,26819.8400,25428.9400,22332.0700,45650.0900,45650.0900,45650.0900,57809.7900,148595.1600,294714.5100,557796.3800,1090312.9100,37148.7900000,36839.3137500,37186.4253333,35171.3841935,7830.604666814264,5227.029150942074,6395.306709969726,8376.829470556575,7298.7500,7298.7500,4532.1100,4532.1100,13582.7150000,13712.9087500,11758.2286666,12250.4667741,14446.4050000,13637.0287500,14812.3806666,13610.7877419,16196.9800000,13081.4787500,11606.1120000,11599.6525806,8622.2625000,9888.8037500,11707.2933333,10108.0983870,5861.879447960781,5033.317655466102,4858.0674404506435,4776.052122595325,5903.0825000,5258.0825000,5169.1066666,4529.1274193,2976.0950000,4728.8175000,3982.0866666,4032.9987096,300298.2300,243315.4500,247847.9100,275788.4700,502817.6400,468831.2900,500053.2900,531175.9500,1075452.7000,1048587.3900,1047337.5000,1015541.0300,37537.2787500,30414.4312500,30980.9887500,34473.5587500,33521.1760000,31255.4193333,33336.8860000,35411.7300000,34692.0225806,33825.3996774,33785.0806451,32759.3880645,10522.4475000,9275.1575000,12654.1975000,13451.5550000,278413.0740000000,50.414821428571,63.381976189286,458.920178571429,1.047422914814,0.853005399224,1.061393746927
